Date,NFT id,NFT price,NFT name,Username,Action,Marketplace,Wallet id
2024-06-01 13:43:11,69c97fc865,100.08665649774841,RoyalBlue there 258,millerhaley,exchange,Sorare,0x626cbc5bc46d406200a196ac87f4b69317bdf80f
2024-06-01 13:43:11,69c97fc865,100.08665649774841,RoyalBlue there 258,millerhaley,exchange,Sorare,0x626cbc5bc46d406200a196ac87f4b69317bdf80f
2024-06-01 13:47:35,21a1bd4478,100.0,LimeGreen face 402,lori42,mint,bitsi,0x093b577bb2ad11cf6e4c9d680fd016e07fac139b
2024-06-01 13:47:35,21a1bd4478,100.0,LimeGreen face 402,lori42,mint,bitsi,0x093b577bb2ad11cf6e4c9d680fd016e07fac139b
2024-06-01 13:47:35,21a1bd4478,100.0,LimeGreen face 402,lori42,mint,bitsi,0x093b577bb2ad11cf6e4c9d680fd016e07fac139b
2024-06-01 13:47:35,21a1bd4478,100.0,LimeGreen face 402,lori42,mint,bitsi,0x093b577bb2ad11cf6e4c9d680fd016e07fac139b
2024-06-01 13:47:35,21a1bd4478,100.0,LimeGreen face 402,lori42,mint,bitsi,0x093b577bb2ad11cf6e4c9d680fd016e07fac139b
2024-06-01 13:49:59,37d63d9b11,100.0,Turquoise hot 908,candacebailey,mint,bitsi,0x733df9669a65b2b7f865cf3e054d4078e82104db
2024-06-01 13:49:59,37d63d9b11,100.0,Turquoise hot 908,candacebailey,mint,bitsi,0x733df9669a65b2b7f865cf3e054d4078e82104db
2024-06-01 13:49:59,37d63d9b11,100.0,Turquoise hot 908,candacebailey,mint,bitsi,0x733df9669a65b2b7f865cf3e054d4078e82104db
2024-06-01 13:49:59,37d63d9b11,100.0,Turquoise hot 908,candacebailey,mint,bitsi,0x733df9669a65b2b7f865cf3e054d4078e82104db
2024-06-01 13:49:59,37d63d9b11,100.0,Turquoise hot 908,candacebailey,mint,bitsi,0x733df9669a65b2b7f865cf3e054d4078e82104db
2024-06-01 13:55:34,6689c8e834,100.0,CadetBlue sister 15,bookermatthew,mint,bitsi,0x1accb3dec0a704370f823262e187832bbba8fba3
2024-06-01 13:55:34,6689c8e834,100.0,CadetBlue sister 15,bookermatthew,mint,bitsi,0x1accb3dec0a704370f823262e187832bbba8fba3
2024-06-01 13:55:34,6689c8e834,100.0,CadetBlue sister 15,bookermatthew,mint,bitsi,0x1accb3dec0a704370f823262e187832bbba8fba3
2024-06-01 13:55:34,6689c8e834,100.0,CadetBlue sister 15,bookermatthew,mint,bitsi,0x1accb3dec0a704370f823262e187832bbba8fba3
2024-06-01 13:55:34,6689c8e834,100.0,CadetBlue sister 15,bookermatthew,mint,bitsi,0x1accb3dec0a704370f823262e187832bbba8fba3
2024-06-01 13:57:02,31e588a7d5,100.0,SeaGreen little 421,thomasdaniel,mint,bitsi,0xa6fe5c4468adc9b05de0f09f9370c686ceb584ad
2024-06-01 13:57:02,31e588a7d5,100.0,SeaGreen little 421,thomasdaniel,mint,bitsi,0xa6fe5c4468adc9b05de0f09f9370c686ceb584ad
2024-06-01 13:57:02,31e588a7d5,100.0,SeaGreen little 421,thomasdaniel,mint,bitsi,0xa6fe5c4468adc9b05de0f09f9370c686ceb584ad
2024-06-01 13:57:02,31e588a7d5,100.0,SeaGreen little 421,thomasdaniel,mint,bitsi,0xa6fe5c4468adc9b05de0f09f9370c686ceb584ad
2024-06-01 13:57:02,31e588a7d5,100.0,SeaGreen little 421,thomasdaniel,mint,bitsi,0xa6fe5c4468adc9b05de0f09f9370c686ceb584ad
2024-06-01 14:00:44,2606442251,109.06860680696116,LavenderBlush edge 260,bdavid,exchange,OpenSea,0x121675e1b69811096c517384e827c967f16b8c6f
2024-06-01 14:00:44,2606442251,109.06860680696116,LavenderBlush edge 260,bdavid,exchange,OpenSea,0x121675e1b69811096c517384e827c967f16b8c6f
2024-06-01 14:00:53,fbe8fb50ad,81.78732546341536,MediumSeaGreen guess 399,xhenry,exchange,Async Art,0x18eea5e4e4687ef018ba0df98f1a2bf511bc6421
2024-06-01 14:00:53,fbe8fb50ad,81.78732546341536,MediumSeaGreen guess 399,xhenry,exchange,Async Art,0x18eea5e4e4687ef018ba0df98f1a2bf511bc6421
2024-06-01 14:05:04,991f6725ce,100.0,Fuchsia guess 896,vperez,mint,bitsi,0x3b6b9d0bcd21fc981ce1a89d9412fa9a1bcd1350
2024-06-01 14:05:04,991f6725ce,100.0,Fuchsia guess 896,vperez,mint,bitsi,0x3b6b9d0bcd21fc981ce1a89d9412fa9a1bcd1350
2024-06-01 14:05:04,991f6725ce,100.0,Fuchsia guess 896,vperez,mint,bitsi,0x3b6b9d0bcd21fc981ce1a89d9412fa9a1bcd1350
2024-06-01 14:05:04,991f6725ce,100.0,Fuchsia guess 896,vperez,mint,bitsi,0x3b6b9d0bcd21fc981ce1a89d9412fa9a1bcd1350
2024-06-01 14:05:04,991f6725ce,100.0,Fuchsia guess 896,vperez,mint,bitsi,0x3b6b9d0bcd21fc981ce1a89d9412fa9a1bcd1350
2024-06-01 14:10:39,5e5a774526,100.0,LavenderBlush write 993,matthew77,mint,bitsi,0xc7f746b9fa3c76dae515014325ff09033a0fc464
2024-06-01 14:10:39,5e5a774526,100.0,LavenderBlush write 993,matthew77,mint,bitsi,0xc7f746b9fa3c76dae515014325ff09033a0fc464
2024-06-01 14:10:39,5e5a774526,100.0,LavenderBlush write 993,matthew77,mint,bitsi,0xc7f746b9fa3c76dae515014325ff09033a0fc464
2024-06-01 14:10:39,5e5a774526,100.0,LavenderBlush write 993,matthew77,mint,bitsi,0xc7f746b9fa3c76dae515014325ff09033a0fc464
2024-06-01 14:10:39,5e5a774526,100.0,LavenderBlush write 993,matthew77,mint,bitsi,0xc7f746b9fa3c76dae515014325ff09033a0fc464
2024-06-01 14:12:00,e2bd3b1c1d,100.0,DarkMagenta strategy 336,ychoi,mint,bitsi,0xd9af3860c6945944004106ab58d146d8b3e38f12
2024-06-01 14:12:00,e2bd3b1c1d,100.0,DarkMagenta strategy 336,ychoi,mint,bitsi,0xd9af3860c6945944004106ab58d146d8b3e38f12
2024-06-01 14:12:00,e2bd3b1c1d,100.0,DarkMagenta strategy 336,ychoi,mint,bitsi,0xd9af3860c6945944004106ab58d146d8b3e38f12
2024-06-01 14:12:00,e2bd3b1c1d,100.0,DarkMagenta strategy 336,ychoi,mint,bitsi,0xd9af3860c6945944004106ab58d146d8b3e38f12
2024-06-01 14:12:00,e2bd3b1c1d,100.0,DarkMagenta strategy 336,ychoi,mint,bitsi,0xd9af3860c6945944004106ab58d146d8b3e38f12
2024-06-01 14:13:42,6e2de89532,100.0,Tomato agreement 445,ybradford,mint,bitsi,0x29939c8bcba094fe443fd355f27fcf59f2a3e4e3
2024-06-01 14:13:42,6e2de89532,100.0,Tomato agreement 445,ybradford,mint,bitsi,0x29939c8bcba094fe443fd355f27fcf59f2a3e4e3
2024-06-01 14:13:42,6e2de89532,100.0,Tomato agreement 445,ybradford,mint,bitsi,0x29939c8bcba094fe443fd355f27fcf59f2a3e4e3
2024-06-01 14:13:42,6e2de89532,100.0,Tomato agreement 445,ybradford,mint,bitsi,0x29939c8bcba094fe443fd355f27fcf59f2a3e4e3
2024-06-01 14:13:42,6e2de89532,100.0,Tomato agreement 445,ybradford,mint,bitsi,0x29939c8bcba094fe443fd355f27fcf59f2a3e4e3
2024-06-01 14:14:32,e2a1ea8108,100.0,SandyBrown whether 936,mccormickjared,mint,bitsi,0x7ab8d47c1ee6ef141859d8a37b32ebdc5864a7af
2024-06-01 14:14:32,e2a1ea8108,100.0,SandyBrown whether 936,mccormickjared,mint,bitsi,0x7ab8d47c1ee6ef141859d8a37b32ebdc5864a7af
2024-06-01 14:14:32,e2a1ea8108,100.0,SandyBrown whether 936,mccormickjared,mint,bitsi,0x7ab8d47c1ee6ef141859d8a37b32ebdc5864a7af
2024-06-01 14:14:32,e2a1ea8108,100.0,SandyBrown whether 936,mccormickjared,mint,bitsi,0x7ab8d47c1ee6ef141859d8a37b32ebdc5864a7af
2024-06-01 14:14:32,e2a1ea8108,100.0,SandyBrown whether 936,mccormickjared,mint,bitsi,0x7ab8d47c1ee6ef141859d8a37b32ebdc5864a7af
2024-06-01 14:19:36,df6d0fe462,100.0,LightGreen school 814,davidlopez,mint,bitsi,0xefbc800a95327db79e97381dc643c0925cee4e74
2024-06-01 14:19:36,df6d0fe462,100.0,LightGreen school 814,davidlopez,mint,bitsi,0xefbc800a95327db79e97381dc643c0925cee4e74
2024-06-01 14:19:36,df6d0fe462,100.0,LightGreen school 814,davidlopez,mint,bitsi,0xefbc800a95327db79e97381dc643c0925cee4e74
2024-06-01 14:19:36,df6d0fe462,100.0,LightGreen school 814,davidlopez,mint,bitsi,0xefbc800a95327db79e97381dc643c0925cee4e74
2024-06-01 14:19:36,df6d0fe462,100.0,LightGreen school 814,davidlopez,mint,bitsi,0xefbc800a95327db79e97381dc643c0925cee4e74
2024-06-01 14:19:50,77cbc00697,100.0,Wheat true 910,kramereric,mint,bitsi,0x46f576e74cf23765e895b2addb4515c80f50e486
2024-06-01 14:19:50,77cbc00697,100.0,Wheat true 910,kramereric,mint,bitsi,0x46f576e74cf23765e895b2addb4515c80f50e486
2024-06-01 14:19:50,77cbc00697,100.0,Wheat true 910,kramereric,mint,bitsi,0x46f576e74cf23765e895b2addb4515c80f50e486
2024-06-01 14:19:50,77cbc00697,100.0,Wheat true 910,kramereric,mint,bitsi,0x46f576e74cf23765e895b2addb4515c80f50e486
2024-06-01 14:19:50,77cbc00697,100.0,Wheat true 910,kramereric,mint,bitsi,0x46f576e74cf23765e895b2addb4515c80f50e486
2024-06-01 14:19:57,4d827b3297,100.0,DarkTurquoise baby 891,scott21,mint,bitsi,0xa7b678c170bc9f6bcaf35d695ecddd82f63f75b8
2024-06-01 14:19:57,4d827b3297,100.0,DarkTurquoise baby 891,scott21,mint,bitsi,0xa7b678c170bc9f6bcaf35d695ecddd82f63f75b8
2024-06-01 14:19:57,4d827b3297,100.0,DarkTurquoise baby 891,scott21,mint,bitsi,0xa7b678c170bc9f6bcaf35d695ecddd82f63f75b8
2024-06-01 14:19:57,4d827b3297,100.0,DarkTurquoise baby 891,scott21,mint,bitsi,0xa7b678c170bc9f6bcaf35d695ecddd82f63f75b8
2024-06-01 14:19:57,4d827b3297,100.0,DarkTurquoise baby 891,scott21,mint,bitsi,0xa7b678c170bc9f6bcaf35d695ecddd82f63f75b8
2024-06-01 14:23:24,bf03fa2adf,100.0,WhiteSmoke risk 510,xmullen,mint,bitsi,0xc14b2b9c44637db9c656276542276a764faa389f
2024-06-01 14:23:24,bf03fa2adf,100.0,WhiteSmoke risk 510,xmullen,mint,bitsi,0xc14b2b9c44637db9c656276542276a764faa389f
2024-06-01 14:23:24,bf03fa2adf,100.0,WhiteSmoke risk 510,xmullen,mint,bitsi,0xc14b2b9c44637db9c656276542276a764faa389f
2024-06-01 14:23:24,bf03fa2adf,100.0,WhiteSmoke risk 510,xmullen,mint,bitsi,0xc14b2b9c44637db9c656276542276a764faa389f
2024-06-01 14:23:24,bf03fa2adf,100.0,WhiteSmoke risk 510,xmullen,mint,bitsi,0xc14b2b9c44637db9c656276542276a764faa389f
2024-06-01 14:24:08,821426b6e7,100.0,PapayaWhip right 233,charleshurley,mint,bitsi,0xd0385bd106fee4c9bb0e2a38df42a155f4bcdfeb
2024-06-01 14:24:08,821426b6e7,100.0,PapayaWhip right 233,charleshurley,mint,bitsi,0xd0385bd106fee4c9bb0e2a38df42a155f4bcdfeb
2024-06-01 14:24:08,821426b6e7,100.0,PapayaWhip right 233,charleshurley,mint,bitsi,0xd0385bd106fee4c9bb0e2a38df42a155f4bcdfeb
2024-06-01 14:24:08,821426b6e7,100.0,PapayaWhip right 233,charleshurley,mint,bitsi,0xd0385bd106fee4c9bb0e2a38df42a155f4bcdfeb
2024-06-01 14:24:08,821426b6e7,100.0,PapayaWhip right 233,charleshurley,mint,bitsi,0xd0385bd106fee4c9bb0e2a38df42a155f4bcdfeb
2024-06-01 14:26:35,6a212c4fc9,98.34791927669905,Gold both 380,kelsey55,exchange,CryptoPunks,0xe3a7718ac94299a06bd75ad3a2ec6b8f7c4500df
2024-06-01 14:26:35,6a212c4fc9,98.34791927669905,Gold both 380,kelsey55,exchange,CryptoPunks,0xe3a7718ac94299a06bd75ad3a2ec6b8f7c4500df
2024-06-02 13:32:18,2b2f77cb22,100.0,Silver boy 311,stephaniehughes,mint,bitsi,0x3b1c2b0f484abe500dd3e78c2ad8059b3be6d180
2024-06-02 13:32:18,2b2f77cb22,100.0,Silver boy 311,stephaniehughes,mint,bitsi,0x3b1c2b0f484abe500dd3e78c2ad8059b3be6d180
2024-06-02 13:32:18,2b2f77cb22,100.0,Silver boy 311,stephaniehughes,mint,bitsi,0x3b1c2b0f484abe500dd3e78c2ad8059b3be6d180
2024-06-02 13:32:18,2b2f77cb22,100.0,Silver boy 311,stephaniehughes,mint,bitsi,0x3b1c2b0f484abe500dd3e78c2ad8059b3be6d180
2024-06-02 13:32:18,2b2f77cb22,100.0,Silver boy 311,stephaniehughes,mint,bitsi,0x3b1c2b0f484abe500dd3e78c2ad8059b3be6d180
2024-06-02 13:35:07,7a7de0b965,100.0,LightSalmon real 495,theresahernandez,mint,bitsi,0xe658796d38f6c4dca4272cc36d0aba3cfc10b883
2024-06-02 13:35:07,7a7de0b965,100.0,LightSalmon real 495,theresahernandez,mint,bitsi,0xe658796d38f6c4dca4272cc36d0aba3cfc10b883
2024-06-02 13:35:07,7a7de0b965,100.0,LightSalmon real 495,theresahernandez,mint,bitsi,0xe658796d38f6c4dca4272cc36d0aba3cfc10b883
2024-06-02 13:35:07,7a7de0b965,100.0,LightSalmon real 495,theresahernandez,mint,bitsi,0xe658796d38f6c4dca4272cc36d0aba3cfc10b883
2024-06-02 13:35:07,7a7de0b965,100.0,LightSalmon real 495,theresahernandez,mint,bitsi,0xe658796d38f6c4dca4272cc36d0aba3cfc10b883
2024-06-02 13:37:08,608a8d55c6,100.0,YellowGreen line 357,ochoatimothy,mint,bitsi,0xf7fdd79d5f9b4664964027422acca8a61619d631
2024-06-02 13:37:08,608a8d55c6,100.0,YellowGreen line 357,ochoatimothy,mint,bitsi,0xf7fdd79d5f9b4664964027422acca8a61619d631
2024-06-02 13:37:08,608a8d55c6,100.0,YellowGreen line 357,ochoatimothy,mint,bitsi,0xf7fdd79d5f9b4664964027422acca8a61619d631
2024-06-02 13:37:08,608a8d55c6,100.0,YellowGreen line 357,ochoatimothy,mint,bitsi,0xf7fdd79d5f9b4664964027422acca8a61619d631
2024-06-02 13:37:08,608a8d55c6,100.0,YellowGreen line 357,ochoatimothy,mint,bitsi,0xf7fdd79d5f9b4664964027422acca8a61619d631
2024-06-02 13:43:33,f92a22b1c6,100.0,LimeGreen new 937,scottpatrick,mint,bitsi,0x11af06ff0f3608e776bf599b29333ddd27885dff
2024-06-02 13:43:33,f92a22b1c6,100.0,LimeGreen new 937,scottpatrick,mint,bitsi,0x11af06ff0f3608e776bf599b29333ddd27885dff
2024-06-02 13:43:33,f92a22b1c6,100.0,LimeGreen new 937,scottpatrick,mint,bitsi,0x11af06ff0f3608e776bf599b29333ddd27885dff
2024-06-02 13:43:33,f92a22b1c6,100.0,LimeGreen new 937,scottpatrick,mint,bitsi,0x11af06ff0f3608e776bf599b29333ddd27885dff
2024-06-02 13:43:33,f92a22b1c6,100.0,LimeGreen new 937,scottpatrick,mint,bitsi,0x11af06ff0f3608e776bf599b29333ddd27885dff
2024-06-02 13:45:44,e5201df998,60.393634802685746,FireBrick what 536,christinahart,sale,BakerySwap,0x857d281cb91db2479dded51e763f1effcd615e9e
2024-06-02 13:48:46,eff430f130,100.0,Fuchsia friend 364,jacquelineguzman,mint,bitsi,0x04fa31fa7eb8ebd90944f07821eeebd95fb9132f
2024-06-02 13:48:46,eff430f130,100.0,Fuchsia friend 364,jacquelineguzman,mint,bitsi,0x04fa31fa7eb8ebd90944f07821eeebd95fb9132f
2024-06-02 13:48:46,eff430f130,100.0,Fuchsia friend 364,jacquelineguzman,mint,bitsi,0x04fa31fa7eb8ebd90944f07821eeebd95fb9132f
2024-06-02 13:48:46,eff430f130,100.0,Fuchsia friend 364,jacquelineguzman,mint,bitsi,0x04fa31fa7eb8ebd90944f07821eeebd95fb9132f
2024-06-02 13:48:46,eff430f130,100.0,Fuchsia friend 364,jacquelineguzman,mint,bitsi,0x04fa31fa7eb8ebd90944f07821eeebd95fb9132f
2024-06-02 13:49:09,6f773f101c,100.0,Teal determine 241,davidhubbard,mint,bitsi,0x290b2496fcddd59a9aba5ed1407537327b4b2163
2024-06-02 13:49:09,6f773f101c,100.0,Teal determine 241,davidhubbard,mint,bitsi,0x290b2496fcddd59a9aba5ed1407537327b4b2163
2024-06-02 13:49:09,6f773f101c,100.0,Teal determine 241,davidhubbard,mint,bitsi,0x290b2496fcddd59a9aba5ed1407537327b4b2163
2024-06-02 13:49:09,6f773f101c,100.0,Teal determine 241,davidhubbard,mint,bitsi,0x290b2496fcddd59a9aba5ed1407537327b4b2163
2024-06-02 13:49:09,6f773f101c,100.0,Teal determine 241,davidhubbard,mint,bitsi,0x290b2496fcddd59a9aba5ed1407537327b4b2163
2024-06-02 13:49:31,a2bf615caa,100.0,MediumSpringGreen once 152,annaeverett,mint,bitsi,0x416b330d4f923dcf351223177b1ca3f0c253ef39
2024-06-02 13:49:31,a2bf615caa,100.0,MediumSpringGreen once 152,annaeverett,mint,bitsi,0x416b330d4f923dcf351223177b1ca3f0c253ef39
2024-06-02 13:49:31,a2bf615caa,100.0,MediumSpringGreen once 152,annaeverett,mint,bitsi,0x416b330d4f923dcf351223177b1ca3f0c253ef39
2024-06-02 13:49:31,a2bf615caa,100.0,MediumSpringGreen once 152,annaeverett,mint,bitsi,0x416b330d4f923dcf351223177b1ca3f0c253ef39
2024-06-02 13:49:31,a2bf615caa,100.0,MediumSpringGreen once 152,annaeverett,mint,bitsi,0x416b330d4f923dcf351223177b1ca3f0c253ef39
2024-06-02 13:55:12,31676723a6,100.0,DeepSkyBlue across 976,lortiz,mint,bitsi,0x70b2792a1e61d6b1c6a5c9d94db1a3c943bd5d71
2024-06-02 13:55:12,31676723a6,100.0,DeepSkyBlue across 976,lortiz,mint,bitsi,0x70b2792a1e61d6b1c6a5c9d94db1a3c943bd5d71
2024-06-02 13:55:12,31676723a6,100.0,DeepSkyBlue across 976,lortiz,mint,bitsi,0x70b2792a1e61d6b1c6a5c9d94db1a3c943bd5d71
2024-06-02 13:55:12,31676723a6,100.0,DeepSkyBlue across 976,lortiz,mint,bitsi,0x70b2792a1e61d6b1c6a5c9d94db1a3c943bd5d71
2024-06-02 13:55:12,31676723a6,100.0,DeepSkyBlue across 976,lortiz,mint,bitsi,0x70b2792a1e61d6b1c6a5c9d94db1a3c943bd5d71
2024-06-02 13:58:51,e2a9fec1cb,100.0,RoyalBlue need 99,matthewfernandez,mint,bitsi,0x7647a84a31c22f19f4745965e0a27e81fa34742c
2024-06-02 13:58:51,e2a9fec1cb,100.0,RoyalBlue need 99,matthewfernandez,mint,bitsi,0x7647a84a31c22f19f4745965e0a27e81fa34742c
2024-06-02 13:58:51,e2a9fec1cb,100.0,RoyalBlue need 99,matthewfernandez,mint,bitsi,0x7647a84a31c22f19f4745965e0a27e81fa34742c
2024-06-02 13:58:51,e2a9fec1cb,100.0,RoyalBlue need 99,matthewfernandez,mint,bitsi,0x7647a84a31c22f19f4745965e0a27e81fa34742c
2024-06-02 13:58:51,e2a9fec1cb,100.0,RoyalBlue need 99,matthewfernandez,mint,bitsi,0x7647a84a31c22f19f4745965e0a27e81fa34742c
2024-06-02 14:01:19,5c0e2477ed,100.0,DarkCyan however 635,michellepreston,mint,bitsi,0xe8b890a7f3f13630ef7d59fb7bbee0860bb44955
2024-06-02 14:01:19,5c0e2477ed,100.0,DarkCyan however 635,michellepreston,mint,bitsi,0xe8b890a7f3f13630ef7d59fb7bbee0860bb44955
2024-06-02 14:01:19,5c0e2477ed,100.0,DarkCyan however 635,michellepreston,mint,bitsi,0xe8b890a7f3f13630ef7d59fb7bbee0860bb44955
2024-06-02 14:01:19,5c0e2477ed,100.0,DarkCyan however 635,michellepreston,mint,bitsi,0xe8b890a7f3f13630ef7d59fb7bbee0860bb44955
2024-06-02 14:01:19,5c0e2477ed,100.0,DarkCyan however 635,michellepreston,mint,bitsi,0xe8b890a7f3f13630ef7d59fb7bbee0860bb44955
2024-06-02 14:02:07,a4fad4de31,100.0,LightYellow accept 685,aaron49,mint,bitsi,0x0fa548997f8bdd29ce74934c180fe58583a7516d
2024-06-02 14:02:07,a4fad4de31,100.0,LightYellow accept 685,aaron49,mint,bitsi,0x0fa548997f8bdd29ce74934c180fe58583a7516d
2024-06-02 14:02:07,a4fad4de31,100.0,LightYellow accept 685,aaron49,mint,bitsi,0x0fa548997f8bdd29ce74934c180fe58583a7516d
2024-06-02 14:02:07,a4fad4de31,100.0,LightYellow accept 685,aaron49,mint,bitsi,0x0fa548997f8bdd29ce74934c180fe58583a7516d
2024-06-02 14:02:07,a4fad4de31,100.0,LightYellow accept 685,aaron49,mint,bitsi,0x0fa548997f8bdd29ce74934c180fe58583a7516d
2024-06-02 14:02:17,e5d8005d37,100.0,PaleGoldenRod piece 235,richarddelacruz,mint,bitsi,0xd2e66f0e8bc16197b131d92fd5846ad5d6f820ad
2024-06-02 14:02:17,e5d8005d37,100.0,PaleGoldenRod piece 235,richarddelacruz,mint,bitsi,0xd2e66f0e8bc16197b131d92fd5846ad5d6f820ad
2024-06-02 14:02:17,e5d8005d37,100.0,PaleGoldenRod piece 235,richarddelacruz,mint,bitsi,0xd2e66f0e8bc16197b131d92fd5846ad5d6f820ad
2024-06-02 14:02:17,e5d8005d37,100.0,PaleGoldenRod piece 235,richarddelacruz,mint,bitsi,0xd2e66f0e8bc16197b131d92fd5846ad5d6f820ad
2024-06-02 14:02:17,e5d8005d37,100.0,PaleGoldenRod piece 235,richarddelacruz,mint,bitsi,0xd2e66f0e8bc16197b131d92fd5846ad5d6f820ad
2024-06-02 14:03:05,4ac4eca568,100.0,DarkSlateBlue medical 731,ochoatimothy,mint,bitsi,0xf7fdd79d5f9b4664964027422acca8a61619d631
2024-06-02 14:03:05,4ac4eca568,100.0,DarkSlateBlue medical 731,ochoatimothy,mint,bitsi,0xf7fdd79d5f9b4664964027422acca8a61619d631
2024-06-02 14:03:05,4ac4eca568,100.0,DarkSlateBlue medical 731,ochoatimothy,mint,bitsi,0xf7fdd79d5f9b4664964027422acca8a61619d631
2024-06-02 14:03:05,4ac4eca568,100.0,DarkSlateBlue medical 731,ochoatimothy,mint,bitsi,0xf7fdd79d5f9b4664964027422acca8a61619d631
2024-06-02 14:03:05,4ac4eca568,100.0,DarkSlateBlue medical 731,ochoatimothy,mint,bitsi,0xf7fdd79d5f9b4664964027422acca8a61619d631
2024-06-02 14:08:13,6c94081edd,100.0,Black sell 291,debragonzalez,mint,bitsi,0x3a503a55d3603342d45b21ac2d5d6f215e514c54
2024-06-02 14:08:13,6c94081edd,100.0,Black sell 291,debragonzalez,mint,bitsi,0x3a503a55d3603342d45b21ac2d5d6f215e514c54
2024-06-02 14:08:13,6c94081edd,100.0,Black sell 291,debragonzalez,mint,bitsi,0x3a503a55d3603342d45b21ac2d5d6f215e514c54
2024-06-02 14:08:13,6c94081edd,100.0,Black sell 291,debragonzalez,mint,bitsi,0x3a503a55d3603342d45b21ac2d5d6f215e514c54
2024-06-02 14:08:13,6c94081edd,100.0,Black sell 291,debragonzalez,mint,bitsi,0x3a503a55d3603342d45b21ac2d5d6f215e514c54
2024-06-02 14:10:25,ab7e349748,100.0,DarkSlateBlue health 671,charris,mint,bitsi,0x38400c24e4611d154bbb32ea7e074e676562ced2
2024-06-02 14:10:25,ab7e349748,100.0,DarkSlateBlue health 671,charris,mint,bitsi,0x38400c24e4611d154bbb32ea7e074e676562ced2
2024-06-02 14:10:25,ab7e349748,100.0,DarkSlateBlue health 671,charris,mint,bitsi,0x38400c24e4611d154bbb32ea7e074e676562ced2
2024-06-02 14:10:25,ab7e349748,100.0,DarkSlateBlue health 671,charris,mint,bitsi,0x38400c24e4611d154bbb32ea7e074e676562ced2
2024-06-02 14:10:25,ab7e349748,100.0,DarkSlateBlue health 671,charris,mint,bitsi,0x38400c24e4611d154bbb32ea7e074e676562ced2
2024-06-02 14:11:06,4f0a7f0fee,100.0,LightCyan religious 110,porterchristian,mint,bitsi,0x3f4d79cc5238493120051ccf6bb0b6a088e8632d
2024-06-02 14:11:06,4f0a7f0fee,100.0,LightCyan religious 110,porterchristian,mint,bitsi,0x3f4d79cc5238493120051ccf6bb0b6a088e8632d
2024-06-02 14:11:06,4f0a7f0fee,100.0,LightCyan religious 110,porterchristian,mint,bitsi,0x3f4d79cc5238493120051ccf6bb0b6a088e8632d
2024-06-02 14:11:06,4f0a7f0fee,100.0,LightCyan religious 110,porterchristian,mint,bitsi,0x3f4d79cc5238493120051ccf6bb0b6a088e8632d
2024-06-02 14:11:06,4f0a7f0fee,100.0,LightCyan religious 110,porterchristian,mint,bitsi,0x3f4d79cc5238493120051ccf6bb0b6a088e8632d
2024-06-02 14:12:49,8b2097f9f6,100.0,Aquamarine me 61,jennifermorgan,mint,bitsi,0x24422ea57e6da1e2d99a2c26fb8670eb2aefb7b5
2024-06-02 14:12:49,8b2097f9f6,100.0,Aquamarine me 61,jennifermorgan,mint,bitsi,0x24422ea57e6da1e2d99a2c26fb8670eb2aefb7b5
2024-06-02 14:12:49,8b2097f9f6,100.0,Aquamarine me 61,jennifermorgan,mint,bitsi,0x24422ea57e6da1e2d99a2c26fb8670eb2aefb7b5
2024-06-02 14:12:49,8b2097f9f6,100.0,Aquamarine me 61,jennifermorgan,mint,bitsi,0x24422ea57e6da1e2d99a2c26fb8670eb2aefb7b5
2024-06-02 14:12:49,8b2097f9f6,100.0,Aquamarine me 61,jennifermorgan,mint,bitsi,0x24422ea57e6da1e2d99a2c26fb8670eb2aefb7b5
2024-06-02 14:14:13,7e6058be50,100.0,Silver economic 307,stephaniedavis,mint,bitsi,0xc145d780ff82911b9a224b5a5550123f3d98f714
2024-06-02 14:14:13,7e6058be50,100.0,Silver economic 307,stephaniedavis,mint,bitsi,0xc145d780ff82911b9a224b5a5550123f3d98f714
2024-06-02 14:14:13,7e6058be50,100.0,Silver economic 307,stephaniedavis,mint,bitsi,0xc145d780ff82911b9a224b5a5550123f3d98f714
2024-06-02 14:14:13,7e6058be50,100.0,Silver economic 307,stephaniedavis,mint,bitsi,0xc145d780ff82911b9a224b5a5550123f3d98f714
2024-06-02 14:14:13,7e6058be50,100.0,Silver economic 307,stephaniedavis,mint,bitsi,0xc145d780ff82911b9a224b5a5550123f3d98f714
2024-06-02 14:14:35,d415b3e011,101.39824435706338,RosyBrown thus 508,lukemccarthy,exchange,SuperRare,0x5df8569fa1c31412728b05b27f6ddd519bd02361
2024-06-02 14:14:35,d415b3e011,101.39824435706338,RosyBrown thus 508,lukemccarthy,exchange,SuperRare,0x5df8569fa1c31412728b05b27f6ddd519bd02361
2024-06-02 14:14:54,55096283f3,100.0,NavajoWhite region 415,timothy11,mint,bitsi,0x22aafb97d0ffdecbcf6a99748396cbfc0b02a9b5
2024-06-02 14:14:54,55096283f3,100.0,NavajoWhite region 415,timothy11,mint,bitsi,0x22aafb97d0ffdecbcf6a99748396cbfc0b02a9b5
2024-06-02 14:14:54,55096283f3,100.0,NavajoWhite region 415,timothy11,mint,bitsi,0x22aafb97d0ffdecbcf6a99748396cbfc0b02a9b5
2024-06-02 14:14:54,55096283f3,100.0,NavajoWhite region 415,timothy11,mint,bitsi,0x22aafb97d0ffdecbcf6a99748396cbfc0b02a9b5
